period,horizon_months,cohort,dimension,target_month,arm,n_observations,n_areas,n_countries,n_positive_truth,prevalence,predicted_positives,tp,fp,fn,tn,f1,precision,recall,f1_reason,precision_reason,recall_reason
main,12,E_persist,target_month,2024-09,pooled_rf,284,284,4,147,0.5176056338028169,204,136,68,11,69,0.7749287749287749,0.6666666666666666,0.9251700680272109,,,
main,12,E_persist,target_month,2024-09,xgb,284,284,4,147,0.5176056338028169,193,133,60,14,77,0.7823529411764706,0.689119170984456,0.9047619047619048,,,
main,12,E_persist,target_month,2024-09,persistence,284,284,4,147,0.5176056338028169,160,125,35,22,102,0.8143322475570033,0.78125,0.8503401360544217,,,
main,12,E_persist,target_month,2024-10,partitioned_rf,45,45,1,26,0.5777777777777777,15,15,0,11,19,0.7317073170731707,1.0,0.5769230769230769,,,
main,12,E_persist,target_month,2024-10,pooled_rf,45,45,1,26,0.5777777777777777,15,15,0,11,19,0.7317073170731707,1.0,0.5769230769230769,,,
main,12,E_persist,target_month,2024-10,xgb,45,45,1,26,0.5777777777777777,21,20,1,6,18,0.851063829787234,0.9523809523809523,0.7692307692307693,,,
main,12,E_persist,target_month,2024-10,persistence,45,45,1,26,0.5777777777777777,19,18,1,8,18,0.8,0.9473684210526315,0.6923076923076923,,,
main,12,E_persist,target_month,2024-11,partitioned_rf,42,42,2,20,0.47619047619047616,34,20,14,0,8,0.7407407407407407,0.5882352941176471,1.0,,,
main,12,E_persist,target_month,2024-11,pooled_rf,42,42,2,20,0.47619047619047616,34,20,14,0,8,0.7407407407407407,0.5882352941176471,1.0,,,
main,12,E_persist,target_month,2024-11,xgb,42,42,2,20,0.47619047619047616,33,20,13,0,9,0.7547169811320755,0.6060606060606061,1.0,,,
main,12,E_persist,target_month,2024-11,persistence,42,42,2,20,0.47619047619047616,31,20,11,0,11,0.7843137254901961,0.6451612903225806,1.0,,,
main,12,E_persist,target_month,2025-01,partitioned_rf,680,680,11,238,0.35,362,148,214,90,228,0.49333333333333335,0.4088397790055249,0.6218487394957983,,,
main,12,E_persist,target_month,2025-01,pooled_rf,680,680,11,238,0.35,360,148,212,90,230,0.49498327759197325,0.4111111111111111,0.6218487394957983,,,
main,12,E_persist,target_month,2025-01,xgb,680,680,11,238,0.35,280,125,155,113,287,0.4826254826254826,0.44642857142857145,0.5252100840336135,,,
main,12,E_persist,target_month,2025-01,persistence,680,680,11,238,0.35,323,151,172,87,270,0.5383244206773619,0.4674922600619195,0.634453781512605,,,
main,12,E_persist,target_month,2025-02,partitioned_rf,134,134,5,63,0.4701492537313433,52,26,26,37,45,0.45217391304347826,0.5,0.4126984126984127,,,
main,12,E_persist,target_month,2025-02,pooled_rf,134,134,5,63,0.4701492537313433,55,30,25,33,46,0.5084745762711864,0.5454545454545454,0.47619047619047616,,,
main,12,E_persist,target_month,2025-02,xgb,134,134,5,63,0.4701492537313433,54,28,26,35,45,0.47863247863247865,0.5185185185185185,0.4444444444444444,,,
main,12,E_persist,target_month,2025-02,persistence,134,134,5,63,0.4701492537313433,63,33,30,30,41,0.5238095238095238,0.5238095238095238,0.5238095238095238,,,
main,12,E_persist,target_month,2025-03,partitioned_rf,259,259,5,181,0.6988416988416989,134,122,12,59,66,0.7746031746031746,0.9104477611940298,0.6740331491712708,,,
main,12,E_persist,target_month,2025-03,pooled_rf,259,259,5,181,0.6988416988416989,146,131,15,50,63,0.8012232415902141,0.8972602739726028,0.7237569060773481,,,
main,12,E_persist,target_month,2025-03,xgb,259,259,5,181,0.6988416988416989,146,133,13,48,65,0.8134556574923547,0.910958904109589,0.7348066298342542,,,
main,12,E_persist,target_month,2025-03,persistence,259,259,5,181,0.6988416988416989,135,122,13,59,65,0.7721518987341772,0.9037037037037037,0.6740331491712708,,,
main,12,E_persist,target_month,2025-04,partitioned_rf,1663,1663,17,786,0.4726398075766687,1498,761,737,25,140,0.6663747810858144,0.5080106809078772,0.9681933842239185,,,
main,12,E_persist,target_month,2025-04,pooled_rf,1663,1663,17,786,0.4726398075766687,1529,762,767,24,110,0.6583153347732181,0.49836494440810986,0.9694656488549618,,,
main,12,E_persist,target_month,2025-04,xgb,1663,1663,17,786,0.4726398075766687,1307,732,575,54,302,0.6994744386048733,0.5600612088752869,0.9312977099236641,,,
main,12,E_persist,target_month,2025-04,persistence,1663,1663,17,786,0.4726398075766687,1027,636,391,150,486,0.7015995587424159,0.6192794547224927,0.8091603053435115,,,
main,12,E_persist,target_month,2025-05,partitioned_rf,283,283,7,81,0.2862190812720848,216,74,142,7,60,0.4983164983164983,0.3425925925925926,0.9135802469135802,,,
main,12,E_persist,target_month,2025-05,pooled_rf,283,283,7,81,0.2862190812720848,206,74,132,7,70,0.5156794425087108,0.3592233009708738,0.9135802469135802,,,
main,12,E_persist,target_month,2025-05,xgb,283,283,7,81,0.2862190812720848,214,79,135,2,67,0.535593220338983,0.3691588785046729,0.9753086419753086,,,
main,12,E_persist,target_month,2025-05,persistence,283,283,7,81,0.2862190812720848,178,65,113,16,89,0.5019305019305019,0.3651685393258427,0.8024691358024691,,,
main,12,E_persist,target_month,2025-06,partitioned_rf,219,219,5,0,0.0,102,0,102,0,117,0.0,0.0,,,,no_observed_positives
main,12,E_persist,target_month,2025-06,pooled_rf,219,219,5,0,0.0,98,0,98,0,121,0.0,0.0,,,,no_observed_positives
main,12,E_persist,target_month,2025-06,xgb,219,219,5,0,0.0,104,0,104,0,115,0.0,0.0,,,,no_observed_positives
main,12,E_persist,target_month,2025-06,persistence,219,219,5,0,0.0,111,0,111,0,108,0.0,0.0,,,,no_observed_positives
main,12,E_persist,target_month,2025-07,partitioned_rf,252,252,5,210,0.8333333333333334,183,165,18,45,24,0.8396946564885496,0.9016393442622951,0.7857142857142857,,,
main,12,E_persist,target_month,2025-07,pooled_rf,252,252,5,210,0.8333333333333334,186,167,19,43,23,0.8434343434343434,0.8978494623655914,0.7952380952380952,,,
main,12,E_persist,target_month,2025-07,xgb,252,252,5,210,0.8333333333333334,178,157,21,53,21,0.8092783505154639,0.8820224719101124,0.7476190476190476,,,
main,12,E_persist,target_month,2025-07,persistence,252,252,5,210,0.8333333333333334,173,155,18,55,24,0.8093994778067886,0.8959537572254336,0.7380952380952381,,,
main,12,E_persist,target_month,2025-08,partitioned_rf,323,323,10,67,0.20743034055727555,143,50,93,17,163,0.47619047619047616,0.34965034965034963,0.746268656716418,,,
main,12,E_persist,target_month,2025-08,pooled_rf,323,323,10,67,0.20743034055727555,120,39,81,28,175,0.41711229946524064,0.325,0.582089552238806,,,
main,12,E_persist,target_month,2025-08,xgb,323,323,10,67,0.20743034055727555,106,39,67,28,189,0.4508670520231214,0.36792452830188677,0.582089552238806,,,
main,12,E_persist,target_month,2025-08,persistence,323,323,10,67,0.20743034055727555,135,48,87,19,169,0.4752475247524752,0.35555555555555557,0.7164179104477612,,,
main,12,E_persist,target_month,2025-09,partitioned_rf,835,835,7,764,0.9149700598802395,795,741,54,23,17,0.9506093649775497,0.9320754716981132,0.9698952879581152,,,
main,12,E_persist,target_month,2025-09,pooled_rf,835,835,7,764,0.9149700598802395,797,742,55,22,16,0.9506726457399103,0.93099121706399,0.9712041884816754,,,
main,12,E_persist,target_month,2025-09,xgb,835,835,7,764,0.9149700598802395,796,748,48,16,23,0.958974358974359,0.9396984924623115,0.9790575916230366,,,
main,12,E_persist,target_month,2025-09,persistence,835,835,7,764,0.9149700598802395,736,694,42,70,29,0.9253333333333333,0.9429347826086957,0.9083769633507853,,,
main,12,E_persist,target_month,2025-10,partitioned_rf,2074,2074,19,790,0.3809064609450338,1434,691,743,99,541,0.6214028776978417,0.4818688981868898,0.8746835443037975,,,
main,12,E_persist,target_month,2025-10,pooled_rf,2074,2074,19,790,0.3809064609450338,1480,702,778,88,506,0.6185022026431718,0.4743243243243243,0.8886075949367088,,,
main,12,E_persist,target_month,2025-10,xgb,2074,2074,19,790,0.3809064609450338,1575,709,866,81,418,0.5995771670190275,0.45015873015873015,0.8974683544303798,,,
main,12,E_persist,target_month,2025-10,persistence,2074,2074,19,790,0.3809064609450338,1010,557,453,233,831,0.6188888888888889,0.5514851485148515,0.7050632911392405,,,
